node,degree_centrality,betweenness_centrality,closeness_centrality,pagerank,degree
needs,0.9849246231155779,0.0026039277485904546,0.9851485148514851,0.0031104845862329,196
real,0.9849246231155779,0.0,0.9851485148514851,0.005364329120414277,196
health,0.9849246231155779,0.0,0.9851485148514851,0.014615225069602725,196
job,0.9849246231155779,0.0,0.9851485148514851,0.007479441691569437,196
actually,0.9849246231155779,0.0018282627525321718,0.9851485148514851,0.003923795158041878,196
super,0.9849246231155779,0.0,0.9851485148514851,0.005620714605051417,196
look,0.9849246231155779,0.00015964358751153687,0.9851485148514851,0.0045272583772262304,196
world,0.9849246231155779,0.0,0.9851485148514851,0.007623525682912474,196
whole,0.9849246231155779,0.0007493910105818037,0.9851485148514851,0.004592656887319051,196
thank,0.9849246231155779,6.282888093903956e-05,0.9851485148514851,0.005441617437550001,196
india,0.9849246231155779,0.0001057475931847791,0.9851485148514851,0.02495581722433403,196
talk,0.9798994974874372,0.003227947610951622,0.9802955665024631,0.003323233476701818,195
lot,0.9798994974874372,0.0004978042771175098,0.9802955665024631,0.004871844778638775,195
working,0.9798994974874372,0.0023105146425095456,0.9802955665024631,0.003625021496033299,195
remember,0.9798994974874372,0.006254236443062289,0.9802955665024631,0.003822456410013032,195
money,0.9798994974874372,0.0,0.9802955665024631,0.0074201417808787366,195
must,0.9798994974874372,0.0021452968313423423,0.9802955665024631,0.0036038888426694195,195
made,0.9798994974874372,0.0,0.9802955665024631,0.005590273861465021,195
nothing,0.9798994974874372,0.0,0.9802955665024631,0.0043662241606432835,195
since,0.9798994974874372,0.00011432825503177262,0.9802955665024631,0.004584585033304334,195
everything,0.9798994974874372,0.00028970945866027336,0.9802955665024631,0.004862806911674671,195
care,0.9798994974874372,3.976109503747694e-05,0.9802955665024631,0.004787306336114836,195
guys,0.9798994974874372,0.004766972103661415,0.9802955665024631,0.003687971615661406,195
someone,0.9798994974874372,0.0,0.9802955665024631,0.007121129875774275,195
enough,0.9798994974874372,0.0006300762049201213,0.9802955665024631,0.003813804432872844,195
find,0.9798994974874372,0.0,0.9802955665024631,0.004581301400157532,195
god,0.9798994974874372,0.0,0.9802955665024631,0.00525161700598781,195
death,0.9798994974874372,0.0014718673024686157,0.9802955665024631,0.009088173863451034,195
help,0.9798994974874372,0.0,0.9802955665024631,0.005727912632676288,195
looking,0.9798994974874372,0.0014480710800993141,0.9802955665024631,0.0034674653044356697,195
loved,0.9798994974874372,0.02241544277444154,0.9802955665024631,0.003429820148204457,195
heart,0.9798994974874372,7.251263532670567e-06,0.9802955665024631,0.006254157415470988,195
makes,0.9798994974874372,0.0019099546105361045,0.9802955665024631,0.004167393431506528,195
able,0.9798994974874372,0.0011972818040735418,0.9802955665024631,0.003924518217429184,195
place,0.9748743718592965,0.0004714584773972622,0.9754901960784313,0.003382681973452886,194
full,0.9748743718592965,0.0006210775883000642,0.9754901960784313,0.0035906762315292434,194
around,0.9748743718592965,0.0004944592655876346,0.9754901960784313,0.004179192436102424,194
trying,0.9748743718592965,7.360032485660626e-05,0.9754901960784313,0.004077879326774459,194
free,0.9748743718592965,0.0,0.9754901960784313,0.0043559622064865315,194
twitter,0.9748743718592965,0.008048390445726944,0.9754901960784313,0.0032277474974194437,194
something,0.9748743718592965,0.0,0.9754901960784313,0.005968788929754392,194
use,0.9748743718592965,0.006305762932031529,0.9754901960784313,0.0031859508453911194,194
try,0.9748743718592965,0.00014741784956494867,0.9754901960784313,0.003566927451403855,194
hard,0.9748743718592965,3.7344007193253426e-05,0.9754901960784313,0.004412177520312276,194
little,0.9748743718592965,0.000922374281171094,0.9754901960784313,0.0034754921760221714,194
done,0.9748743718592965,0.00032739454850007615,0.9754901960784313,0.004579515331347296,194
friends,0.9748743718592965,0.0003062428465961282,0.9754901960784313,0.00547311700558436,194
stop,0.9748743718592965,0.0,0.9754901960784313,0.004727831649151903,194
old,0.9748743718592965,8.003847155747006e-05,0.9754901960784313,0.0041467614477156325,194
sad,0.9748743718592965,0.001057319169109968,0.9754901960784313,0.006716472507321851,194
sure,0.9748743718592965,8.459807454782329e-06,0.9754901960784313,0.004080762442760449,194
making,0.9748743718592965,5.8873132574975124e-05,0.9754901960784313,0.004123199379301993,194
another,0.9748743718592965,9.948513831565452e-05,0.9754901960784313,0.003983536303508598,194
yet,0.9748743718592965,0.00011843730436695261,0.9754901960784313,0.0035033761994623294,194
put,0.9748743718592965,0.0,0.9754901960784313,0.004080283810456361,194
wish,0.9698492462311558,0.002440408153636318,0.9707317073170731,0.0037117526081922553,193
away,0.9698492462311558,0.0013715378894504978,0.9707317073170731,0.003737468642463048,193
proud,0.9698492462311558,0.0065645311681643065,0.9707317073170731,0.003593755935650168,193
covid,0.9698492462311558,0.0031257223855315312,0.9707317073170731,0.006501432427364738,193
social,0.9698492462311558,0.0035405795815199293,0.9707317073170731,0.0032283258287791744,193
tell,0.9698492462311558,0.0005477660768001359,0.9707317073170731,0.0041404547917570644,193
cause,0.9698492462311558,0.0019122728005824428,0.9707317073170731,0.003818896247982917,193
left,0.9698492462311558,0.0009976539884617663,0.9707317073170731,0.0029618781040616064,193
show,0.9698492462311558,0.0003254004510285917,0.9707317073170731,0.0035399129921723886,193
disease,0.9698492462311558,0.002236212012141571,0.9707317073170731,0.008964939098037042,193
true,0.9698492462311558,0.008323811136920512,0.9707317073170731,0.002913633056951625,193
important,0.9698492462311558,0.0008849736826743068,0.9707317073170731,0.0034983912314934568,193
family,0.9698492462311558,0.0,0.9707317073170731,0.005091051110294263,193
honest,0.9698492462311558,8.410458577962766e-05,0.9707317073170731,0.005763639415248328,193
anything,0.9698492462311558,0.0001714520977502552,0.9707317073170731,0.003955990805196987,193
end,0.9698492462311558,0.0009389721620132047,0.9707317073170731,0.003626038675656372,193
high,0.9698492462311558,0.0002506489106154098,0.9707317073170731,0.003919040627312279,193
start,0.9698492462311558,0.0007996834813097851,0.9707317073170731,0.003731764608613622,193
pretty,0.9698492462311558,0.0023596804295081784,0.9707317073170731,0.003026664475480544,193
funny,0.9698492462311558,0.0008460996254161978,0.9707317073170731,0.005705810837852773,193
dont,0.9698492462311558,0.0033035039506132003,0.9707317073170731,0.0033010855797568346,193
gonna,0.964824120603015,0.0015687926791785522,0.9660194174757282,0.004311799769374814,192
already,0.964824120603015,0.0023587387494743255,0.9660194174757282,0.0031521706343438393,192
others,0.964824120603015,0.0008711807173814178,0.9660194174757282,0.003438271961615559,192
month,0.964824120603015,0.003529628584660878,0.9660194174757282,0.004774271466229044,192
girl,0.964824120603015,0.0037869027109782463,0.9660194174757282,0.0031309729220424833,192
next,0.964824120603015,9.508667451491619e-05,0.9660194174757282,0.003945678827915377,192
mind,0.964824120603015,0.0019907688803882553,0.9660194174757282,0.0031322048050633866,192
perfect,0.964824120603015,0.0,0.9660194174757282,0.0046420690418672176,192
anyone,0.964824120603015,0.0,0.9660194174757282,0.0045250374291263135,192
safe,0.964824120603015,0.005085957278544898,0.9660194174757282,0.003406475138934556,192
lovely,0.9597989949748744,0.0023962935642545817,0.961352657004831,0.008468758963497339,191
times,0.9597989949748744,0.0006461361056305474,0.961352657004831,0.0035915506989034267,191
top,0.9597989949748744,0.009877293734778926,0.961352657004831,0.002939614064427515,191
loving,0.9597989949748744,0.0034400540430019385,0.961352657004831,0.003609599681551951,191
night,0.9597989949748744,0.0027931086044983636,0.961352657004831,0.003871645463434257,191
beautiful,0.9597989949748744,0.002391818542200578,0.961352657004831,0.0037053772459106345,191
change,0.9597989949748744,0.004786660785981382,0.961352657004831,0.003416962610655521,191
stay,0.9597989949748744,0.00018463529770062432,0.961352657004831,0.003884125537246227,191
support,0.9597989949748744,0.0005364778117430267,0.961352657004831,0.00361848127882378,191
win,0.9547738693467337,0.014016893588176411,0.9567307692307693,0.0028398697258608745,190
human,0.9547738693467337,0.01190843811543787,0.9567307692307693,0.0030465303886335724,190
play,0.9547738693467337,0.0012293986292768078,0.9567307692307693,0.0029355660969553107,190
difficult,0.9547738693467337,0.000830903053916517,0.9567307692307693,0.007503141177362243,190
fun,0.9547738693467337,0.006981206457881587,0.9567307692307693,0.0032500800674365926,190
country,0.9547738693467337,0.001000599291295195,0.9567307692307693,0.004973136299950778,190
might,0.9547738693467337,0.0011888681086945133,0.9567307692307693,0.003258605449608774,190
broken,0.9547738693467337,0.0013195900852984153,0.9567307692307693,0.008628757225702189,190
brilliant,0.9547738693467337,0.0053738664450717535,0.9567307692307693,0.0041295215490657206,190
media,0.9547738693467337,0.005008299166319543,0.9567307692307693,0.0033279179298590935,190
lol,0.949748743718593,0.0009335237572009665,0.9521531100478469,0.004424227914060688,189
strong,0.949748743718593,0.001195365219666685,0.9521531100478469,0.0032133718762240274,189
damage,0.949748743718593,0.00043038263306270007,0.9521531100478469,0.006737792680191471,189
died,0.949748743718593,0.003316774088695899,0.9521531100478469,0.004974480389201368,189
shit,0.949748743718593,8.459807454782329e-06,0.9521531100478469,0.0038515283634966094,189
friend,0.949748743718593,0.005624929462869165,0.9521531100478469,0.0034930361317684843,189
feeling,0.949748743718593,0.0005185092896376586,0.9521531100478469,0.003915059523433772,189
leave,0.9447236180904522,0.0009380855257968095,0.9476190476190476,0.0032380120003213508,188
morning,0.9447236180904522,0.0014288651413670453,0.9476190476190476,0.004533261528809513,188
blame,0.9447236180904522,0.0006533388442936181,0.9476190476190476,0.008288518805284781,188
self,0.9447236180904522,0.0028465504507997675,0.9476190476190476,0.003221454117447213,188
else,0.9447236180904522,0.0004454143558757538,0.9476190476190476,0.003403562506394771,188
wanna,0.9396984924623115,0.0009933817130450926,0.943127962085308,0.00346564173918166,187
depression,0.9396984924623115,0.0018725003592287286,0.943127962085308,0.004084965439942392,187
responsible,0.9396984924623115,0.011266409659668283,0.943127962085308,0.002950188727649436,187
week,0.9396984924623115,0.004573951583904012,0.943127962085308,0.0035497134615111586,187
state,0.9346733668341709,0.0037407241453721236,0.9386792452830188,0.0033163690829556072,186
pride,0.9346733668341709,0.005422176887457838,0.9386792452830188,0.004066978038379176,186
team,0.9346733668341709,0.00047626666516570576,0.9386792452830188,0.0035535987871624123,186
killed,0.9296482412060302,0.004164291694747001,0.9342723004694836,0.003302152769060887,185
thanks,0.9296482412060302,0.00988415522893468,0.9342723004694836,0.0030492220471057545,185
alcohol,0.9296482412060302,0.004210730529378135,0.9342723004694836,0.004965957242712828,185
killing,0.9296482412060302,0.0022686429124284977,0.9342723004694836,0.0031123802461771382,185
news,0.9296482412060302,0.0006186133489316069,0.9342723004694836,0.0028893155199795433,185
system,0.9296482412060302,0.013835298157573483,0.9342723004694836,0.003661547172939417,185
anxiety,0.9246231155778895,0.0014486585340879935,0.9299065420560748,0.004828039490045858,184
government,0.9195979899497487,0.003088857608895409,0.9255813953488372,0.0036329234836801846,183
powerful,0.9195979899497487,0.025357297387464516,0.9255813953488372,0.002331336607546674,183
okay,0.9195979899497487,0.0012761102169261507,0.9255813953488372,0.003338192401382068,183
anger,0.914572864321608,0.002681770859968741,0.9212962962962963,0.004693998959421934,182
name,0.914572864321608,0.0044410809290163535,0.9212962962962963,0.002605844450796373,182
body,0.9095477386934674,0.0039309180992340344,0.9170506912442397,0.002771527068219948,181
ashamed,0.9095477386934674,0.005811444811646416,0.9170506912442397,0.0037354479846298523,181
fans,0.9095477386934674,0.050676522640102625,0.9170506912442397,0.005867124684851089,181
danger,0.9095477386934674,0.007839710334294979,0.9170506912442397,0.0036991129113476207,181
upset,0.9045226130653267,0.00374640092195408,0.9128440366972477,0.0031460912116408326,180
confident,0.8994974874371859,0.012291919199064113,0.908675799086758,0.00290921979208629,179
rich,0.8944723618090452,0.01956414750015774,0.9045454545454545,0.0024126653826458816,178
willing,0.8894472361809045,0.01942813568029035,0.9004524886877828,0.0023837386612276645,177
sadness,0.8844221105527639,0.01690634025987971,0.8963963963963963,0.0035458049523698436,176
awesome,0.8793969849246231,0.017700312100401495,0.8923766816143498,0.002621167582000163,175
education,0.8542713567839196,0.022103093491938584,0.8728070175438597,0.004979849048506136,170
unique,0.8492462311557789,0.03842120155986725,0.868995633187773,0.006040212975069553,169
indian,0.8492462311557789,0.020424810017402335,0.868995633187773,0.0029620417780728296,169
birthday,0.8391959798994975,0.022540408388534425,0.8614718614718615,0.003540488051126599,167
govt,0.8241206030150754,0.037893358672975816,0.8504273504273504,0.0028209460602734277,164
productive,0.8190954773869347,0.022521093330942838,0.8468085106382979,0.0023796213122166477,163
cases,0.7236180904522613,0.08164809768885121,0.7834645669291339,0.00249920794015041,144
policy,0.6884422110552764,0.08126404126737789,0.7624521072796935,0.003253730750475062,137
understanding,0.6381909547738693,0.10060292597230362,0.7343173431734318,0.005179597747266032,127
talented,0.628140703517588,0.10704889119951157,0.7289377289377289,0.00534469453259731,125
ace,0.2914572864321608,0.07561032146907945,0.5852941176470589,0.0048124128531623935,58
handsome,0.2864321608040201,0.03999347194395282,0.5835777126099707,0.004854149729671988,57
yuta,0.08542713567839195,0.001421347096693526,0.5223097112860893,0.004805634310939575,17
